,visit_id,region,gender,start times,end times,referal,device,browser,new visit,returning visit
892,c1d108d3-3a24-42e8-bf93-57c6ff5ea115,Pennsylvania,Male,2022-03-06 06:28:23.711709,2022-03-06 13:58:52.373535,social media,windows,chrome,yes,no
893,794fbd37-f8d4-4f1d-bf6f-bd3594329968,Oregon,Female,2022-03-06 23:17:11.119995,2022-03-06 23:57:56.972327,google,windows,chrome,no,yes
894,33b5f166-1a08-4156-9994-b1abce7799a5,Indiana,Female,2022-03-06 17:37:00.734942,2022-03-06 21:01:02.014076,email,windows,edge,no,yes
895,a191a5ec-f197-415c-bd09-3a5506dda90b,Illinois,Male,2022-03-06 15:10:08.486752,2022-03-06 20:26:00.352880,direct,mac os,chrome,no,yes
896,a422e43a-a202-4588-91fb-c40e644a73e7,Alabama,Male,2022-03-06 14:59:20.296561,2022-03-06 17:27:37.523429,email,ios,firefox,no,yes
897,0735e2aa-3a81-4143-8d08-87ced05533ee,Washington DC,Male,2022-03-06 19:56:11.932699,2022-03-06 22:17:33.506550,google,android,firefox,yes,no
898,e7200519-8941-46ab-8604-de552b364186,Minnesota,Male,2022-03-06 10:59:09.932827,2022-03-06 14:23:03.198950,email,windows,chrome,yes,no
899,79bb6b53-b00b-4bb8-9558-a678a14a5289,Kansas,Female,2022-03-06 14:56:02.396835,2022-03-06 19:50:04.921125,social media,mac os,safari,yes,no
900,ac3a60f3-a658-4062-b482-99a372f51859,North Carolina,Male,2022-03-06 02:29:38.138308,2022-03-06 23:31:09.239696,google,mac os,chrome,no,yes
901,2e28ad7a-ac33-4917-9a2a-b588bc7b3483,North Dakota,Male,2022-03-06 02:12:45.357115,2022-03-06 03:51:39.294025,email,android,firefox,no,yes
902,ec9e8a9a-ced5-4b76-b70f-e4674eb96b5a,Maryland,Male,2022-03-06 06:29:16.890064,2022-03-06 08:10:18.925248,social media,windows,internet explorer,yes,no
903,bca39cd1-be71-47b1-aab5-6a30db76f23a,Wyoming,Male,2022-03-06 06:14:57.560141,2022-03-06 23:26:37.775973,direct,windows,firefox,no,yes
904,09f3bc4b-f432-4c42-ae74-d29d6004adf2,Montana,Male,2022-03-06 23:02:23.878942,2022-03-06 23:06:47.088549,google,mac os,chrome,yes,no
905,93838383-0011-4f8b-88ef-5f4754188e4f,North Dakota,Female,2022-03-06 19:53:21.560357,2022-03-06 21:23:39.185723,social media,windows,edge,no,yes
906,0bdbbb47-0c56-485f-a73f-1c90fce123e5,West Virginia,Male,2022-03-06 10:35:46.353475,2022-03-06 20:50:52.719048,google,mac os,safari,yes,no
907,79035df4-c666-4f7f-9282-7281e9e433a1,Rhode Island,Female,2022-03-06 12:42:55.273544,2022-03-06 18:56:38.575205,email,windows,edge,no,yes
908,de606b1c-c2f5-48ff-86c1-669505d368d8,Idaho,Female,2022-03-06 14:04:12.408652,2022-03-06 16:27:19.602529,direct,mac os,chrome,no,yes
909,c369cf07-5d28-45f1-b68f-2a5cc7c0d14d,Nevada,Female,2022-03-06 20:19:08.176915,2022-03-06 22:40:24.751082,google,windows,edge,no,yes
910,f6813653-be64-43c4-ab36-89380fc2df0e,North Dakota,Female,2022-03-06 05:22:11.063570,2022-03-06 17:22:24.111661,google,windows,internet explorer,yes,no
911,127db39a-2aca-403f-93d4-5ec361dc74d6,California,Female,2022-03-06 06:28:43.571529,2022-03-06 11:40:40.956891,direct,mac os,firefox,yes,no
912,b2e30ccb-b271-4217-baae-1fa8558965c4,Minnesota,Female,2022-03-06 01:52:13.230858,2022-03-06 14:46:29.099030,direct,ios,safari,yes,no
913,3dacf06c-a058-4201-ad5a-f46ffaaf71b5,Alaska,Female,2022-03-06 18:19:43.593777,2022-03-06 22:51:21.222880,direct,ios,safari,yes,no
914,c38bcc60-ede3-4355-801c-e967eba9574c,Illinois,Male,2022-03-06 19:00:44.238342,2022-03-06 19:52:12.195087,direct,mac os,chrome,no,yes
915,ed90a93d-91c3-495f-8bb5-9cffee85a191,North Carolina,Male,2022-03-06 13:28:46.458981,2022-03-06 13:48:39.704240,direct,android,firefox,yes,no
916,805f9966-eb8a-43d7-8b20-05b01d7adc5a,Washington,Female,2022-03-06 07:06:32.135798,2022-03-06 16:32:33.636975,email,windows,firefox,yes,no
917,c5d242b2-df2e-4223-8715-02e86d8093e1,Montana,Male,2022-03-06 07:35:02.346213,2022-03-06 17:15:33.649806,email,windows,chrome,no,yes
918,3d66eb43-1fa5-4a2f-91ce-1a44ea423847,Alabama,Female,2022-03-06 14:32:38.351275,2022-03-06 15:31:39.790243,social media,ios,firefox,yes,no
919,245a56e4-d00d-4c29-a3b6-85c5af93a4c5,Alaska,Female,2022-03-06 06:34:43.972836,2022-03-06 20:44:35.288939,email,android,chrome,yes,no
920,e1169b93-3810-4657-816e-a61458b7e0d1,Arkansas,Male,2022-03-06 04:30:52.434542,2022-03-06 20:29:11.499498,email,android,chrome,yes,no
921,6a32df5b-3738-4a66-ab5c-e50aeb400097,West Virginia,Male,2022-03-06 15:12:50.817661,2022-03-06 17:49:44.889018,google,mac os,firefox,yes,no
922,ce062cae-a896-4966-9be6-798aeaa459a3,Washington,Male,2022-03-06 18:44:04.925412,2022-03-06 21:46:47.240773,google,ios,firefox,yes,no
923,d9cfd9e4-810b-454d-89d7-e201c7658dbe,Michigan,Female,2022-03-06 06:32:55.879603,2022-03-06 18:14:33.055858,google,windows,chrome,yes,no
924,55bc023f-c0bc-444d-a421-c59916ccd360,New Mexico,Female,2022-03-06 06:16:08.403668,2022-03-06 10:06:34.208751,direct,mac os,safari,yes,no
925,ce41902a-fd50-4697-b8f9-d3d55112af2e,Tennessee,Male,2022-03-06 03:25:16.676221,2022-03-06 13:31:21.494870,email,mac os,chrome,no,yes
926,e73667f4-cc13-4ea3-b3d0-a3db3a221059,Nevada,Female,2022-03-06 11:16:36.879803,2022-03-06 22:08:42.157839,google,ios,chrome,no,yes
927,f11d2f1d-a700-4036-b286-c94306b77fe4,Ohio,Male,2022-03-06 01:21:06.748536,2022-03-06 17:37:00.504875,email,windows,internet explorer,no,yes
928,cae27aee-ddf6-49b9-ac19-5a36b91bea59,Oregon,Male,2022-03-06 13:45:16.069317,2022-03-06 16:21:05.612123,social media,mac os,firefox,yes,no
929,48234a5a-a455-423f-9e9e-b4104913daac,New Mexico,Male,2022-03-06 14:07:04.982697,2022-03-06 19:57:41.971747,email,mac os,safari,no,yes
930,b2e75bc2-57fe-44c8-b3ad-f27f6d0e788d,Montana,Female,2022-03-06 08:53:21.546537,2022-03-06 20:06:15.148684,direct,mac os,firefox,no,yes
931,38449c91-6b6e-4bea-aa61-9d872b9c16d5,Washington DC,Female,2022-03-06 11:39:52.814516,2022-03-06 17:54:25.310996,social media,mac os,chrome,no,yes
932,63b480cf-ab42-4d65-8d6f-699877301fac,North Carolina,Male,2022-03-06 03:14:28.971705,2022-03-06 11:40:04.889851,email,mac os,firefox,yes,no
933,b8656ba9-7a09-4269-ad13-8a1a72b16104,Florida,Female,2022-03-06 22:30:35.150147,2022-03-06 23:53:01.827344,email,mac os,safari,yes,no
934,17b4dc14-e089-46b7-bddb-b90d9387d44d,Mississippi,Female,2022-03-06 23:45:58.650700,2022-03-06 23:57:37.245619,direct,ios,safari,yes,no
935,191fa56a-c192-4a28-a128-dbde5a2e3e53,Kentucky,Male,2022-03-06 21:53:16.434328,2022-03-06 23:14:41.573663,social media,mac os,safari,yes,no
936,0645b1b8-3754-4b8a-8428-f54e8f6f20f4,Montana,Male,2022-03-06 14:54:17.140570,2022-03-06 15:10:30.735565,email,mac os,firefox,yes,no
937,1c9db2a3-519d-4411-875d-dcbecf5c9230,Delaware,Male,2022-03-06 03:29:05.316713,2022-03-06 04:41:20.954073,direct,ios,safari,yes,no
938,5cc52e27-b84b-49bc-9394-8f51b8797767,Indiana,Male,2022-03-06 13:17:02.067250,2022-03-06 18:03:27.553916,social media,android,firefox,no,yes
939,a2032147-faa6-4ad2-8614-c8512d58c332,California,Female,2022-03-06 12:05:40.441655,2022-03-06 18:07:45.915035,direct,android,chrome,no,yes
940,bb110a84-820c-4948-a0e5-23f1735c3543,Alabama,Female,2022-03-06 18:40:52.698855,2022-03-06 22:57:45.873371,google,mac os,firefox,no,yes
941,72ac0a99-ca3a-443e-a25d-cfb3cf06204d,New York,Male,2022-03-06 03:19:22.714230,2022-03-06 18:19:42.647037,social media,ios,safari,yes,no
942,5cec7df8-3fc0-400e-ae4d-63218307c699,California,Male,2022-03-06 17:58:15.683071,2022-03-06 18:30:15.661244,email,mac os,firefox,no,yes
943,9cb37c97-deea-4d4d-be99-dcb93e2efb37,Oregon,Male,2022-03-06 14:15:06.140147,2022-03-06 18:56:42.015430,email,android,firefox,no,yes
944,067319e3-b3a3-4f60-a3e9-113e517102d1,Vermont,Female,2022-03-06 09:47:34.111200,2022-03-06 20:19:23.323744,direct,ios,firefox,yes,no
945,bf4fbd31-aa25-49b7-a399-03c9739b576b,Texas,Male,2022-03-06 13:11:50.212427,2022-03-06 17:44:58.002468,google,windows,firefox,yes,no
946,71939043-9c31-46e7-a015-dc73a2805e38,Kentucky,Female,2022-03-06 07:06:16.081813,2022-03-06 14:39:35.314859,social media,ios,safari,no,yes
947,626e159c-5cfd-4128-bf2d-7f4af8f5fe48,Colorado,Male,2022-03-06 20:29:59.439217,2022-03-06 20:44:04.519932,email,mac os,firefox,yes,no
948,1697f821-cb60-4981-be69-20721906de25,Arkansas,Female,2022-03-06 22:55:47.256246,2022-03-06 23:35:33.065703,direct,android,chrome,no,yes
949,b32677e8-51ad-4af3-a26e-6fffbac4ef96,Texas,Female,2022-03-06 23:39:36.846040,2022-03-06 23:43:17.143166,direct,mac os,chrome,yes,no
950,4dbce4ee-48d6-4ab2-a29f-d1a7123e9257,Wisconsin,Male,2022-03-06 20:31:52.517587,2022-03-06 20:48:20.487280,direct,windows,edge,no,yes
951,824e11d9-84fd-4806-a2ec-c4fa2f2ba2e8,Texas,Male,2022-03-06 16:51:58.784511,2022-03-06 18:16:09.959621,email,android,firefox,no,yes
952,ff8710f7-e414-4c1b-9098-87accc60ccd9,Georgia,Female,2022-03-06 22:31:00.395937,2022-03-06 23:03:48.868246,direct,windows,edge,no,yes
953,739169b6-ec1b-495f-8fb3-fbedd35f3560,Maryland,Male,2022-03-06 03:11:34.029281,2022-03-06 11:48:32.442024,email,android,chrome,no,yes
954,56f1bd7f-5c9c-475a-9504-5b190e40b27e,Delaware,Female,2022-03-06 03:47:40.230017,2022-03-06 06:41:33.661397,direct,mac os,chrome,yes,no
955,123396ce-83d1-4c6e-af33-1c7a1be1f7b6,Wyoming,Male,2022-03-06 01:08:06.895402,2022-03-06 16:05:35.673932,social media,windows,internet explorer,no,yes
956,1ca0ef86-ebdd-4373-8c70-02ab0bdbe854,Delaware,Female,2022-03-06 07:11:04.544214,2022-03-06 19:56:04.075744,google,mac os,safari,yes,no
957,9f93297a-4d77-401c-b42e-22e6436baa93,Minnesota,Male,2022-03-06 09:26:03.018894,2022-03-06 18:16:59.713866,email,android,chrome,yes,no
958,09a5b3f3-83c9-4bc2-a2e5-b209abf7f475,New Mexico,Female,2022-03-06 20:16:40.638341,2022-03-06 20:26:30.810942,email,mac os,firefox,yes,no
959,b48da14a-c575-4447-ab07-7146befa015e,Wyoming,Male,2022-03-06 05:55:12.238578,2022-03-06 20:31:13.610066,direct,windows,firefox,yes,no
960,cfff3b9e-cc0c-4610-af55-999efa68b3d8,Kentucky,Male,2022-03-06 13:28:02.494893,2022-03-06 15:14:15.483073,google,windows,edge,yes,no
961,6dd3a693-fa90-4de3-ad1c-330f20d862ae,Utah,Male,2022-03-06 20:24:22.756346,2022-03-06 21:04:55.721477,social media,mac os,safari,yes,no
962,71345a18-b586-4bdc-a104-33ea40c08fd0,Arizona,Female,2022-03-06 16:59:50.574415,2022-03-06 17:12:39.462252,direct,windows,firefox,no,yes
963,1d7ff808-8d44-4e77-9504-f1281668e27a,Arkansas,Male,2022-03-06 09:17:22.295896,2022-03-06 23:17:00.841537,google,ios,safari,no,yes
964,085a38c2-da19-42a6-b71f-9a272ecd318b,Montana,Female,2022-03-06 10:09:07.274961,2022-03-06 14:01:42.934849,google,ios,safari,no,yes
965,8111e8f3-51c8-4e8c-98c1-6ac656bef0e1,New Hampshire,Male,2022-03-06 07:14:33.039752,2022-03-06 13:39:49.631863,google,windows,chrome,no,yes
966,b0cf6ff9-1e1d-446f-85c0-319ddf6c073b,Florida,Male,2022-03-06 14:55:32.073122,2022-03-06 20:18:12.672496,social media,ios,safari,yes,no
967,c61799a8-9628-4787-bdaf-6ae4b76b6b3d,Connecticut,Male,2022-03-06 02:41:39.302613,2022-03-06 18:54:00.495821,direct,mac os,firefox,yes,no
968,6e61910d-83c4-4ba9-9b1f-253454d55d38,Mississippi,Female,2022-03-06 19:13:34.956834,2022-03-06 20:13:13.138205,email,android,firefox,no,yes
969,ca18223e-70ab-49f0-a32c-22597b1f8f0c,Utah,Female,2022-03-06 21:40:19.299297,2022-03-06 22:52:14.406137,direct,android,chrome,yes,no
970,f02ac031-d605-4850-92fb-7936ea14b445,Colorado,Male,2022-03-06 22:28:25.336497,2022-03-06 22:56:53.116842,email,mac os,firefox,no,yes
971,dc99bc06-6fd1-43bb-8c76-1bddf4aeabc5,Illinois,Female,2022-03-06 19:43:32.413555,2022-03-06 20:24:16.513210,direct,mac os,chrome,no,yes
972,ab87f9ed-c793-444e-b6ae-277638f7661f,Vermont,Male,2022-03-06 21:38:59.186574,2022-03-06 23:24:06.339604,email,ios,chrome,yes,no
973,0587a2aa-0dad-4fd2-b968-db1a8fb30034,North Carolina,Female,2022-03-06 15:25:05.612254,2022-03-06 22:18:26.488010,direct,android,firefox,yes,no
974,a4a1a88d-faaa-4e4c-91ce-9d6cf23fa437,Kansas,Female,2022-03-06 17:16:58.285806,2022-03-06 19:50:45.121983,email,ios,firefox,yes,no
975,cf0933ce-206c-4202-829e-3e54fe66f144,New Hampshire,Female,2022-03-06 20:23:55.471191,2022-03-06 20:51:30.132742,email,android,chrome,no,yes
976,a92d3a82-06e7-4cb7-9c6a-eb596361e1a5,Maine,Female,2022-03-06 09:42:47.486245,2022-03-06 11:10:34.779580,google,windows,internet explorer,no,yes
977,57ef1c84-4f54-47db-9ff1-8dbdd838862b,South Dakota,Female,2022-03-06 18:15:52.389953,2022-03-06 19:42:51.184579,direct,mac os,chrome,yes,no
978,3ca65ef7-4d12-4222-aeef-591c5b820827,West Virginia,Female,2022-03-06 02:59:16.332038,2022-03-06 10:19:54.530146,social media,mac os,safari,yes,no
979,9c44ea43-2360-4f6f-8baa-754c7da94c7b,Illinois,Male,2022-03-06 06:04:45.798941,2022-03-06 12:10:50.487342,direct,android,chrome,yes,no
980,ea8172ec-9544-4891-8997-be8302558f23,Missouri,Male,2022-03-06 10:29:07.254763,2022-03-06 19:29:26.155119,direct,android,firefox,yes,no
981,15d53ed9-8180-423a-8ae2-6f8c514bc6a9,New Jersey,Female,2022-03-06 10:50:03.959276,2022-03-06 18:21:34.624014,google,ios,safari,yes,no
982,5eabb8eb-05d6-4177-a73d-acb8be7b8d71,Louisiana,Female,2022-03-06 17:41:49.480017,2022-03-06 23:21:00.409694,email,mac os,firefox,no,yes
983,15bc7ba0-338c-407f-9af1-0fe4d7d2eeb2,California,Male,2022-03-06 06:39:54.929257,2022-03-06 13:44:44.712185,social media,mac os,safari,yes,no
984,721c4c1c-03e4-4b9d-88da-87e99a1dea00,Hawaii,Male,2022-03-06 19:57:24.367073,2022-03-06 20:03:17.910618,google,mac os,firefox,no,yes
985,f83a266e-e5eb-4c14-8a9e-947e495107b0,North Dakota,Female,2022-03-06 04:11:01.045620,2022-03-06 21:24:00.855648,direct,windows,chrome,yes,no
986,d53ba8b5-cf67-4fd1-833d-bfce5dc00079,Iowa,Male,2022-03-06 23:59:37.702572,None,google,mac os,chrome,no,yes
987,e4bed00a-c20d-4c73-8174-7822412021ce,Mississippi,Female,2022-03-06 07:45:41.364926,2022-03-06 14:39:11.936111,social media,android,firefox,no,yes
988,bae16e71-dfc6-415f-83c3-728d2ddcd47c,Louisiana,Male,2022-03-06 05:02:09.226852,2022-03-06 05:19:26.391782,social media,ios,firefox,no,yes
989,5d5de3a0-7cea-4775-8059-fbbaf32707b5,South Carolina,Male,2022-03-06 06:13:26.843836,2022-03-06 08:21:58.519208,google,ios,chrome,yes,no
990,e55a17c4-6317-4349-941e-91a2dfcce6f3,Vermont,Male,2022-03-06 11:45:45.516322,2022-03-06 20:25:03.558460,google,mac os,chrome,yes,no
991,9778c0bc-4b23-4602-8d0c-90f72280719f,Wyoming,Female,2022-03-06 02:45:17.868397,2022-03-06 23:45:26.424219,email,ios,firefox,no,yes
992,7b82875f-a094-4c9d-a47c-b9de7b994c2a,Nebraska,Female,2022-03-06 02:32:25.192494,2022-03-06 20:34:15.161959,social media,mac os,firefox,no,yes
993,b07e55bc-beb5-4cfe-9e06-cbeedff2482a,Delaware,Female,2022-03-06 22:41:11.401236,2022-03-06 23:30:59.801029,email,ios,safari,no,yes
994,74a63a86-c7aa-422c-907f-cfa294344898,Colorado,Male,2022-03-06 03:10:15.315708,2022-03-06 13:22:42.799076,social media,android,chrome,yes,no
995,228febf7-b1a6-4d04-a502-11b8b07254f2,Maine,Male,2022-03-06 04:02:27.145646,2022-03-06 08:07:30.816096,email,android,chrome,yes,no
996,15b6ad39-708d-42aa-a835-8d634dcc4135,Delaware,Male,2022-03-06 08:48:05.292459,2022-03-06 20:12:05.142616,direct,android,chrome,no,yes
997,ad95fe6e-47e2-448c-bbeb-8fe169b7feea,Pennsylvania,Male,2022-03-06 21:16:20.762851,2022-03-06 23:17:08.644205,social media,windows,edge,no,yes
998,7753eeea-3fde-4d6a-86f5-0abe38a26c7d,Alabama,Male,2022-03-06 22:08:59.764170,2022-03-06 22:11:52.296223,direct,windows,chrome,yes,no
999,9e332527-4944-4421-a89e-98be1cb0e1a5,Delaware,Female,2022-03-06 17:57:21.957898,2022-03-06 18:37:00.581228,social media,ios,firefox,yes,no
1000,8597efe1-6776-4ba2-b4ef-c360b84b9a59,Montana,Male,2022-03-06 10:00:49.759282,2022-03-06 16:08:38.050772,direct,mac os,firefox,yes,no
1001,17cb306f-d237-4c7c-9076-f289d231ecf8,Mississippi,Female,2022-03-06 14:22:36.518091,2022-03-06 22:45:27.808677,social media,windows,firefox,no,yes
1002,492366f4-667c-4840-a1d8-d98bf0f758b1,West Virginia,Male,2022-03-06 19:36:50.361065,2022-03-06 22:37:00.004263,email,android,chrome,no,yes
1003,f33126b6-f50c-4225-94e9-26988b6683c3,Missouri,Male,2022-03-06 05:44:19.113996,2022-03-06 07:46:47.341447,google,mac os,safari,no,yes
1004,9b3122f6-3889-4615-8b85-8ad3540e8480,Washington DC,Male,2022-03-06 08:54:53.690026,2022-03-06 23:44:33.297083,google,ios,safari,no,yes
1005,87326dd9-3bdc-4c51-bbb6-fdcde31ddadb,Michigan,Female,2022-03-06 20:11:13.202752,2022-03-06 23:18:50.968965,google,windows,chrome,no,yes
1006,dff75e9e-b720-451d-9e47-e6e0bcb56c0b,Idaho,Female,2022-03-06 03:28:04.913883,2022-03-06 19:37:01.636285,google,ios,chrome,no,yes
1007,8a6b8179-44b0-48dc-8de4-dd55bacc0aec,Wyoming,Male,2022-03-06 05:28:53.227275,2022-03-06 05:37:37.338839,direct,android,firefox,no,yes
1008,cc6bbae5-79f0-4146-a701-ab0c502ff5dc,Nebraska,Female,2022-03-06 03:40:23.376539,2022-03-06 18:38:44.863653,social media,android,chrome,no,yes
1009,ce6d36c6-6dec-45a9-8aa4-c3b9f062eb64,Idaho,Female,2022-03-06 08:44:45.502104,2022-03-06 09:24:03.286032,email,android,chrome,no,yes
1010,bf79979f-be34-4b93-a574-cf202e86b7d9,Minnesota,Male,2022-03-06 03:01:03.539872,2022-03-06 14:24:31.370905,email,mac os,firefox,no,yes
1011,cefd4b54-0737-441f-97d9-a4d5789ddf26,Utah,Female,2022-03-06 07:26:53.723300,2022-03-06 11:57:49.998231,direct,mac os,firefox,yes,no
1012,1f6bb793-9125-4868-850d-e28ed293c898,Nebraska,Female,2022-03-06 19:42:21.721354,2022-03-06 23:11:39.162103,email,windows,edge,yes,no
1013,76c7570a-d376-40eb-8a64-f4e3cbe7a6a1,Kansas,Male,2022-03-06 23:50:35.558732,2022-03-06 23:53:54.746184,direct,windows,firefox,yes,no
1014,ca285e8a-7a8e-43fb-bf23-2858d48dbcdb,Washington DC,Female,2022-03-06 06:52:54.724649,2022-03-06 14:12:06.174035,social media,android,firefox,yes,no
1015,9db13c2b-0b7a-4fee-a8c9-9cec87f270ce,Alaska,Male,2022-03-06 01:19:40.518403,2022-03-06 07:20:59.156222,google,mac os,chrome,no,yes
1016,5c3edf46-74d5-48b7-b325-aed9510c7403,South Carolina,Female,2022-03-06 02:01:04.562756,2022-03-06 16:10:47.607064,email,android,firefox,no,yes
1017,9ce70250-7390-47d6-a739-8911225c11fd,Maryland,Male,2022-03-06 07:49:34.078756,2022-03-06 17:23:27.703568,google,ios,safari,yes,no
1018,7c274240-307f-4f96-88f2-bf322f018157,Idaho,Female,2022-03-06 05:09:18.165352,2022-03-06 10:08:01.821414,direct,mac os,firefox,no,yes
1019,4f14724c-0c20-49e7-b3fd-1ebe1c811e11,West Virginia,Female,2022-03-06 05:26:06.257429,2022-03-06 16:10:29.208530,social media,mac os,chrome,yes,no
1020,d478951c-d158-482a-917c-bfc1b5441be4,Texas,Female,2022-03-07 01:52:54.522316,2022-03-07 03:25:49.326645,social media,ios,safari,no,yes
1021,f0a904e5-b8b9-49a2-aa9e-016c1dcddfc9,West Virginia,Male,2022-03-07 16:02:13.453339,2022-03-07 18:29:27.797404,social media,android,chrome,no,yes
1022,da2b12f3-2482-45f7-85f9-18e507e4802c,Alaska,Female,2022-03-07 15:08:02.086870,2022-03-07 17:02:13.723082,social media,android,chrome,no,yes
1023,8c6ebf83-3554-4a2e-83a8-896814dc98c4,New Hampshire,Female,2022-03-07 06:01:35.039329,2022-03-07 12:02:05.664302,google,ios,safari,yes,no
1024,de2de8cd-509a-4cd2-af86-ec7a48f2876f,Kentucky,Male,2022-03-07 23:58:49.965711,2022-03-07 23:59:58.526425,email,android,firefox,yes,no
1025,392c245d-f019-4a47-836a-b2027095044c,Vermont,Male,2022-03-07 22:39:35.704131,2022-03-07 22:48:52.073641,email,ios,safari,no,yes
1026,7d9cce74-3a14-42c3-8f3f-fb810f9c4493,Delaware,Female,2022-03-07 15:15:06.891284,2022-03-07 15:44:42.709029,direct,windows,internet explorer,yes,no
1027,4b6ae21c-6e79-42bc-ab7d-0e4307324a78,South Dakota,Female,2022-03-07 22:28:30.128234,2022-03-07 23:09:30.480982,email,ios,chrome,yes,no
1028,77acb083-b453-41ef-b7f8-30ca6a91faf7,North Carolina,Male,2022-03-07 21:29:35.922825,2022-03-07 21:41:34.145680,email,windows,edge,yes,no
1029,b8c31fd6-7e55-452e-be6c-187aad0ff248,Nevada,Male,2022-03-07 15:35:12.496442,2022-03-07 18:22:39.164104,direct,mac os,safari,yes,no
1030,f874237f-fdc5-4e0d-9244-7dcfee04b0d4,Louisiana,Female,2022-03-07 10:16:19.156034,2022-03-07 20:29:09.501880,email,windows,edge,yes,no
1031,2c3c3e5b-823d-43f7-a3f7-f60aecc14da9,Delaware,Male,2022-03-07 01:22:25.725373,2022-03-07 02:15:45.538680,direct,windows,edge,yes,no
1032,567c938d-1a0d-475e-aaad-dda1f0be54a6,Ohio,Male,2022-03-07 03:28:17.729067,2022-03-07 10:12:06.737489,email,windows,edge,yes,no
1033,73f0cbe7-2da6-4a8f-887a-b295a857885c,Florida,Male,2022-03-07 15:27:39.541579,2022-03-07 22:38:42.003980,social media,mac os,safari,no,yes
1034,04a3698f-30d9-4e05-84cb-589981f4de0c,Pennsylvania,Female,2022-03-07 00:15:59.008789,2022-03-07 09:01:01.508154,email,android,firefox,yes,no
1035,d2208833-708a-4726-91c7-a71394bce534,Montana,Female,2022-03-07 15:38:35.140178,2022-03-07 18:55:59.497971,email,android,chrome,yes,no
1036,57d4ccbd-250f-44be-8276-765d787e3205,New Jersey,Female,2022-03-07 10:05:10.807433,2022-03-07 18:57:19.850613,google,android,chrome,yes,no
1037,12f159c1-00e6-4709-b2dc-8f1b29ebd7ef,Virginia,Male,2022-03-07 00:33:14.012993,2022-03-07 07:51:20.548542,direct,windows,edge,yes,no
1038,5ae82817-8658-4960-89bd-ad9b6bb82d21,New Hampshire,Female,2022-03-07 06:43:35.764576,2022-03-07 12:29:36.653942,direct,ios,safari,no,yes
1039,1aedf878-bb01-43b9-b644-7f90e6ccefe2,Massachusetts,Female,2022-03-07 22:13:30.252350,2022-03-07 23:23:05.481093,google,android,firefox,yes,no
1040,b6241993-d44d-43a5-9dbe-152b2c59987a,Washington,Female,2022-03-07 04:03:26.450923,2022-03-07 05:16:41.743100,google,android,chrome,yes,no
1041,f30e402c-4d92-4184-b3eb-bf51a63c5053,South Dakota,Female,2022-03-07 14:32:36.007007,2022-03-07 22:49:43.421624,social media,mac os,safari,no,yes
1042,a2e4da95-978a-4b94-a9cf-ea65869ce395,Nebraska,Male,2022-03-07 16:01:07.858565,2022-03-07 19:48:03.931161,email,android,chrome,yes,no
1043,7744ca55-6c68-48b9-9dcf-e77a6ee2e367,South Dakota,Female,2022-03-07 08:38:48.175434,2022-03-07 09:44:49.235135,social media,mac os,firefox,yes,no
1044,98f9b811-7fb7-4c3a-a33d-2fa814dbd061,New Jersey,Male,2022-03-07 16:29:12.500518,2022-03-07 22:19:31.214578,google,mac os,safari,yes,no
1045,7cf9d793-c654-4dee-b5ff-5c977a777881,Minnesota,Female,2022-03-07 07:20:10.720430,2022-03-07 12:51:48.649034,social media,windows,edge,no,yes
1046,1076c98e-a620-491b-acd2-8a97d262659f,Arizona,Female,2022-03-07 10:49:14.236440,2022-03-07 22:59:26.829770,email,mac os,safari,no,yes
1047,98747f3a-e0c4-4106-b081-4be37e67ad7e,Indiana,Female,2022-03-07 06:53:44.103938,2022-03-07 18:03:02.052574,social media,mac os,safari,yes,no
1048,97f45e11-a408-44a3-bef4-71d35604f62b,Montana,Female,2022-03-07 15:01:32.349380,2022-03-07 20:17:13.196823,email,android,firefox,yes,no
1049,bcc159c0-0303-4109-b237-a34e9df0c035,North Carolina,Female,2022-03-07 04:52:04.693876,2022-03-07 20:05:12.088146,social media,ios,chrome,yes,no
1050,fc8f5ccf-1c3a-4ef9-8a76-2498d089f905,South Carolina,Male,2022-03-07 18:26:16.421219,2022-03-07 21:22:45.200093,direct,android,chrome,no,yes
1051,009de888-f436-4afa-9712-f475acbc6483,West Virginia,Female,2022-03-07 02:38:39.885977,2022-03-07 13:56:44.534084,direct,android,firefox,no,yes
1052,488077f8-d400-47da-b182-b916a2bc8475,Mississippi,Female,2022-03-07 19:19:29.751816,2022-03-07 21:15:51.811187,google,windows,edge,yes,no
1053,1fab8c80-272e-4efc-8cea-d363c4479b3f,Washington DC,Female,2022-03-07 09:35:27.739022,2022-03-07 20:29:42.765262,social media,ios,chrome,yes,no
1054,33f4e10c-cd1e-4ee9-98f2-430c3f4613ab,Arkansas,Male,2022-03-07 00:54:18.495798,2022-03-07 10:52:34.946119,google,windows,internet explorer,no,yes
1055,a64dfc6a-0973-4ffe-8c89-3105cbe89d61,South Carolina,Male,2022-03-07 17:08:58.292312,2022-03-07 20:08:11.815594,email,mac os,chrome,no,yes
1056,b910a2a1-c9f2-4e93-b3a1-eb9fc0a44691,Illinois,Male,2022-03-07 15:23:24.655688,2022-03-07 20:44:16.474697,direct,mac os,firefox,no,yes
1057,ee326ae3-dbd6-4f87-9263-21ddd831fc35,New York,Male,2022-03-07 12:00:31.332661,2022-03-07 22:54:01.483866,direct,mac os,firefox,yes,no
